model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
 EcoSport,2018,Manual,4777,Petrol,145.0,54.3,1.0,15000
 Focus,2017,Manual,38359,Diesel,145.0,67.3,2.0,16000
 EcoSport,2019,Manual,11349,Petrol,145.0,53.3,1.0,13500
 EcoSport,2018,Manual,21915,Petrol,145.0,54.3,1.0,14200
 Fiesta,2017,Manual,10556,Petrol,145.0,65.7,1.0,10400
 Fiesta,2017,Manual,6907,Petrol,145.0,65.7,1.0,11000
 Fiesta,2016,Manual,41592,Petrol,0.0,65.7,1.0,7000
 Fiesta,2013,Manual,21834,Petrol,0.0,65.7,1.0,6995
 Tourneo Custom,2019,Manual,1410,Diesel,145.0,30.1,2.0,26922
 Focus,2016,Manual,34297,Diesel,0.0,74.3,1.5,10250
 Fiesta,2017,Manual,15067,Petrol,150.0,47.9,1.6,13300
 Fiesta,2017,Manual,14500,Petrol,20.0,62.8,1.0,10990
 Fiesta,2016,Automatic,14000,Petrol,145.0,47.9,1.6,9490
 Ka+,2018,Manual,6700,Petrol,145.0,43.5,1.2,9990
 Fiesta,2016,Manual,15989,Petrol,150.0,47.9,1.6,10990
 Fiesta,2017,Manual,8660,Petrol,145.0,64.2,1.1,8880
 Kuga,2016,Manual,21866,Diesel,145.0,54.3,2.0,12600
 Focus,2017,Manual,7390,Petrol,145.0,41.5,2.0,18777
 Fiesta,2014,Manual,49620,Petrol,30.0,54.3,1.2,6100
 Fiesta,2018,Manual,15223,Petrol,145.0,65.7,1.0,10150
 Fiesta,2015,Manual,24678,Petrol,125.0,54.3,1.2,8000
 Fiesta,2019,Manual,796,Petrol,145.0,58.9,1.0,17000
 Mustang,2019,Semi-Auto,678,Petrol,145.0,22.1,5.0,41000
 EcoSport,2018,Manual,2605,Petrol,145.0,53.3,1.0,14990
 Fiesta,2013,Semi-Auto,53141,Petrol,145.0,47.9,1.6,6361
 Fiesta,2014,Semi-Auto,25211,Petrol,0.0,57.7,1.0,7500
 B-MAX,2017,Semi-Auto,20348,Petrol,150.0,44.1,1.6,10500
 Fiesta,2017,Manual,28099,Petrol,150.0,65.7,1.0,10500
 Edge,2017,Manual,23577,Diesel,150.0,48.7,2.0,19500
 Fiesta,2016,Manual,23004,Petrol,0.0,65.7,1.0,9500
 Mondeo,2019,Manual,7,Diesel,145.0,65.7,2.0,19500
 Fiesta,2019,Manual,2162,Petrol,150.0,56.5,1.0,14700
 Fiesta,2013,Manual,48622,Petrol,30.0,54.3,1.2,5850
 EcoSport,2019,Manual,3631,Petrol,150.0,54.3,1.0,14800
 Fiesta,2013,Manual,49138,Petrol,0.0,65.7,1.0,7000
 Focus,2013,Manual,69498,Diesel,20.0,67.3,1.6,5700
 Focus,2017,Manual,21934,Diesel,150.0,74.3,1.5,11800
 Fiesta,2017,Manual,10633,Petrol,150.0,65.7,1.0,10000
 Fiesta,2017,Manual,22402,Petrol,150.0,65.7,1.0,9850
 Kuga,2019,Manual,1005,Diesel,150.0,38.2,2.0,20500
 C-MAX,2014,Manual,41261,Diesel,125.0,55.4,2.0,9000
 Fiesta,2017,Manual,24321,Petrol,0.0,65.7,1.0,9500
 Fiesta,2017,Manual,23160,Petrol,145.0,62.8,1.0,11000
 Fiesta,2018,Manual,7225,Petrol,145.0,58.9,1.0,11500
 C-MAX,2017,Manual,12753,Petrol,30.0,55.4,1.0,11250
 Fiesta,2019,Manual,14839,Petrol,145.0,58.9,1.0,13500
 Ka+,2017,Manual,25051,Petrol,145.0,57.7,1.2,9000
 Fiesta,2018,Manual,12000,Petrol,145.0,65.7,1.0,11000
 Grand C-MAX,2017,Manual,37124,Diesel,30.0,64.2,1.5,10750
 EcoSport,2018,Manual,26372,Petrol,145.0,54.3,1.0,14000
 EcoSport,2019,Manual,816,Diesel,145.0,67.3,1.5,16000
 EcoSport,2019,Manual,14238,Petrol,145.0,53.3,1.0,15750
 Fiesta,2017,Manual,10854,Petrol,145.0,62.8,1.0,12000
 Focus,2019,Automatic,953,Diesel,145.0,64.2,2.0,20500
 Kuga,2019,Manual,13695,Diesel,145.0,47.9,2.0,19750
 Fiesta,2017,Manual,16730,Petrol,0.0,65.7,1.0,9850
 B-MAX,2015,Manual,38602,Diesel,20.0,70.6,1.6,7600
 Kuga,2017,Manual,20949,Diesel,145.0,64.2,1.5,15500
 Fiesta,2019,Manual,14165,Petrol,145.0,65.7,1.0,13250
 C-MAX,2016,Manual,18213,Diesel,20.0,68.9,1.5,10150
 Fiesta,2016,Manual,7112,Petrol,0.0,65.7,1.0,9650
 EcoSport,2018,Manual,18534,Petrol,145.0,54.3,1.0,15000
 EcoSport,2018,Manual,9247,Petrol,145.0,54.3,1.0,15200
 Fiesta,2017,Manual,24594,Petrol,145.0,65.7,1.0,10250
 Fiesta,2018,Manual,9948,Petrol,145.0,65.7,1.0,11850
 Ka+,2019,Manual,5870,Petrol,145.0,43.5,1.2,11150
 Focus,2016,Manual,32643,Diesel,20.0,67.3,2.0,13500
 Kuga,2017,Manual,13193,Diesel,145.0,60.1,2.0,16250
 Fiesta,2018,Manual,10577,Petrol,145.0,58.9,1.0,11000
 EcoSport,2018,Manual,14730,Petrol,145.0,54.3,1.0,14600
 Focus,2017,Manual,5063,Petrol,20.0,61.4,1.0,11295
 Fiesta,2017,Manual,16129,Petrol,145.0,65.7,1.0,9295
 Fiesta,2017,Manual,16182,Petrol,0.0,65.7,1.0,9295
 Grand C-MAX,2017,Manual,45435,Petrol,150.0,54.3,1.0,11000
 Fiesta,2013,Manual,47093,Petrol,0.0,65.7,1.0,7500
 Fiesta,2017,Manual,33830,Petrol,150.0,47.9,1.6,12500
 Fiesta,2020,Manual,627,Petrol,145.0,54.3,1.0,17000
 B-MAX,2015,Manual,27501,Petrol,30.0,57.7,1.0,8500
 EcoSport,2016,Manual,16602,Petrol,125.0,52.3,1.0,10000
 Mondeo,2020,Manual,10,Diesel,145.0,65.7,2.0,20000
 Galaxy,2017,Semi-Auto,46761,Diesel,145.0,52.3,2.0,18200
 Focus,2014,Manual,60852,Petrol,30.0,56.5,1.0,6770
 Focus,2017,Manual,3184,Diesel,145.0,74.3,1.5,12790
 Focus,2018,Semi-Auto,5315,Petrol,145.0,51.4,1.0,12350
 Fiesta,2016,Manual,22762,Petrol,0.0,65.7,1.0,9180
 Kuga,2017,Manual,16490,Petrol,145.0,45.6,1.5,16540
 Ka+,2019,Manual,2000,Petrol,150.0,48.7,1.2,9490
 Fiesta,2016,Manual,53000,Petrol,145.0,47.9,1.6,9990
 C-MAX,2018,Manual,12100,Diesel,145.0,58.9,1.5,12890
 Kuga,2015,Manual,30500,Diesel,145.0,54.3,2.0,13890
 Fiesta,2018,Manual,17766,Petrol,145.0,65.7,1.0,9750
 Fiesta,2018,Manual,10932,Petrol,145.0,64.2,1.1,9500
 Fiesta,2018,Manual,22167,Petrol,145.0,65.7,1.0,9600
 Fiesta,2018,Manual,11000,Petrol,145.0,65.7,1.0,11500
 Fiesta,2017,Manual,21299,Petrol,145.0,65.7,1.0,9250
 Fiesta,2017,Manual,13449,Petrol,145.0,65.7,1.0,9700
 Fiesta,2018,Manual,9489,Petrol,145.0,65.7,1.0,10000
 EcoSport,2019,Automatic,2014,Petrol,145.0,45.6,1.0,17600
 Fiesta,2017,Manual,23804,Petrol,145.0,65.7,1.0,9000
 EcoSport,2018,Manual,25552,Petrol,145.0,54.3,1.0,12129
 Kuga,2018,Manual,11500,Diesel,145.0,54.3,1.5,18400
 Fiesta,2019,Manual,11805,Petrol,145.0,55.4,1.0,13900
 Focus,2019,Manual,1841,Petrol,145.0,34.5,2.3,25000
 S-MAX,2019,Manual,14082,Diesel,145.0,54.3,2.0,23400
 EcoSport,2019,Automatic,65,Petrol,145.0,45.6,1.0,16500
 Edge,2017,Manual,20306,Diesel,200.0,47.9,2.0,20700
 Focus,2017,Manual,24951,Diesel,145.0,74.3,1.5,10000
 C-MAX,2016,Automatic,41344,Diesel,20.0,64.2,1.5,9000
 Fiesta,2018,Manual,16888,Petrol,145.0,65.7,1.0,11000
 Kuga,2016,Automatic,25100,Petrol,235.0,38.2,1.5,13490
 EcoSport,2019,Manual,6700,Diesel,145.0,64.2,1.5,14890
 Focus,2019,Manual,12300,Petrol,145.0,60.1,1.0,17490
 Kuga,2019,Automatic,7500,Petrol,145.0,31.0,1.5,20490
 EcoSport,2019,Manual,6000,Petrol,145.0,53.3,1.0,14490
 EcoSport,2020,Manual,650,Petrol,145.0,53.3,1.0,17390
 Ka+,2017,Manual,15650,Petrol,145.0,57.7,1.2,7190
 Focus,2019,Manual,500,Petrol,145.0,47.9,1.0,19490
 Mustang,2016,Automatic,18500,Petrol,570.0,23.5,5.0,28490
 Focus,2013,Automatic,44000,Petrol,165.0,44.1,1.6,6000
 Fiesta,2015,Manual,32782,Petrol,0.0,65.7,1.0,7250
 EcoSport,2016,Manual,17643,Petrol,125.0,52.3,1.0,9189
 Focus,2018,Manual,8459,Petrol,145.0,51.4,1.5,15789
 Focus,2018,Manual,8459,Petrol,145.0,51.4,1.5,15789
 Focus,2016,Automatic,25913,Petrol,145.0,46.3,1.5,11989
 C-MAX,2016,Manual,65569,Diesel,20.0,68.9,1.5,7689
 Focus,2016,Manual,16160,Petrol,20.0,60.1,1.0,9489
 Tourneo Custom,2017,Manual,37950,Diesel,145.0,44.1,2.0,19989
 Fiesta,2015,Manual,48612,Petrol,0.0,65.7,1.0,6989
 Kuga,2017,Manual,19333,Diesel,145.0,54.3,2.0,15265
 Kuga,2017,Manual,19333,Diesel,145.0,54.3,2.0,15265
 Kuga,2015,Manual,30466,Diesel,145.0,54.3,2.0,13695
 Fiesta,2018,Manual,8015,Petrol,145.0,55.4,1.1,10700
 Fiesta,2017,Manual,10385,Petrol,0.0,65.7,1.0,9900
 Fiesta,2019,Manual,9223,Petrol,145.0,58.9,1.0,13450
 S-MAX,2017,Semi-Auto,54371,Diesel,125.0,52.3,2.0,16200
 Focus,2019,Manual,6337,Petrol,145.0,58.9,1.0,17000
 Fiesta,2017,Manual,19710,Petrol,0.0,65.7,1.0,9300
 EcoSport,2019,Semi-Auto,1592,Petrol,145.0,48.7,1.0,18990
 Fiesta,2017,Manual,23985,Petrol,125.0,54.3,1.2,8495
 EcoSport,2018,Manual,12830,Petrol,145.0,54.3,1.0,13995
 Fiesta,2019,Manual,2744,Petrol,145.0,60.1,1.0,17995
 Focus,2018,Manual,16246,Petrol,145.0,61.4,1.0,11995
 Fiesta,2016,Manual,22969,Petrol,0.0,65.7,1.0,8495
 Fiesta,2017,Manual,15354,Petrol,145.0,65.7,1.0,9495
 Focus,2016,Manual,35286,Diesel,0.0,74.3,1.5,9995
 Focus,2019,Manual,9125,Petrol,150.0,34.5,2.3,27995
 Fiesta,2013,Semi-Auto,38000,Petrol,150.0,47.9,1.6,7495
 Fiesta,2018,Manual,22980,Petrol,150.0,58.9,1.0,12495
 Fiesta,2018,Manual,3105,Petrol,145.0,65.7,1.0,10995
 Kuga,2018,Manual,12660,Diesel,145.0,54.3,1.5,17995
 EcoSport,2017,Manual,29750,Petrol,125.0,52.3,1.0,10495
 Kuga,2018,Manual,16112,Diesel,150.0,39.2,2.0,19795
 Fiesta,2018,Manual,10181,Petrol,150.0,64.2,1.1,9995
 Fiesta,2018,Manual,17519,Petrol,150.0,65.7,1.0,11995
 Kuga,2017,Manual,11156,Diesel,150.0,54.3,2.0,15995
 Fiesta,2018,Manual,29923,Petrol,150.0,62.8,1.0,11295
 Focus,2017,Manual,13459,Petrol,145.0,60.1,1.0,11495
 Edge,2017,Manual,27096,Diesel,160.0,48.7,2.0,19650
 Ka+,2017,Manual,15629,Petrol,145.0,57.7,1.2,8300
 EcoSport,2019,Manual,5294,Petrol,145.0,51.4,1.0,17500
 Fiesta,2017,Manual,22471,Petrol,125.0,54.3,1.2,9350
 EcoSport,2019,Manual,4811,Petrol,145.0,51.4,1.0,16500
 Fiesta,2017,Manual,19147,Petrol,0.0,65.7,1.0,9950
 Fiesta,2017,Manual,17300,Petrol,0.0,65.7,1.0,9950
 Focus,2017,Manual,18479,Petrol,20.0,60.1,1.0,11700
 Mondeo,2019,Manual,32,Diesel,145.0,65.7,2.0,19500
 Fiesta,2013,Manual,44000,Petrol,0.0,65.7,1.0,6500
 EcoSport,2017,Manual,12266,Petrol,125.0,52.3,1.0,11995
 Focus,2017,Manual,20958,Petrol,145.0,60.1,1.0,11495
 Focus,2018,Manual,24344,Petrol,145.0,60.1,1.0,16495
 Focus,2018,Manual,12589,Petrol,145.0,41.5,2.0,18795
 Mondeo,2020,Manual,10,Diesel,145.0,65.7,2.0,20000
 Fiesta,2015,Manual,18136,Diesel,0.0,88.3,1.5,9800
 Kuga,2019,Manual,1801,Diesel,145.0,38.2,2.0,20000
 C-MAX,2018,Manual,11101,Petrol,145.0,44.1,1.6,12000
 Fiesta,2018,Manual,27822,Petrol,145.0,65.7,1.0,10500
 Fiesta,2016,Manual,35270,Petrol,20.0,62.8,1.0,9500
 Fiesta,2016,Manual,58500,Petrol,125.0,54.3,1.2,7000
 Mondeo,2019,Manual,29,Diesel,145.0,65.7,2.0,20000
 Mondeo,2019,Manual,31,Diesel,145.0,65.7,2.0,20000
 Mondeo,2019,Manual,10,Diesel,145.0,65.7,2.0,20000
 B-MAX,2013,Manual,54321,Petrol,30.0,57.7,1.0,6272
 EcoSport,2017,Manual,9335,Petrol,145.0,52.3,1.0,10450
 Fiesta,2019,Manual,8307,Petrol,145.0,58.9,1.0,13000
 Fiesta,2019,Manual,7315,Petrol,150.0,55.4,1.0,15000
 Fiesta,2018,Manual,17135,Petrol,145.0,65.7,1.0,10995
 C-MAX,2017,Manual,36185,Diesel,145.0,68.9,1.5,10995
 Fiesta,2017,Manual,21783,Petrol,150.0,54.3,1.2,8295
 Fiesta,2018,Manual,13800,Petrol,150.0,65.7,1.0,10295
 Fiesta,2018,Manual,15835,Petrol,150.0,64.2,1.1,9495
 Focus,2017,Manual,14716,Petrol,145.0,61.4,1.0,9995
 Focus,2019,Manual,5668,Petrol,145.0,58.9,1.0,17995
 Focus,2018,Manual,14233,Petrol,145.0,57.7,1.0,12995
 Puma,2020,Manual,1543,Petrol,145.0,50.4,1.0,21495
 Fiesta,2020,Manual,1732,Petrol,145.0,55.4,1.0,19995
 Focus,2020,Manual,130,Petrol,145.0,58.9,1.0,19995
 Focus,2017,Manual,22081,Diesel,0.0,74.3,1.5,11995
 Focus,2018,Manual,10020,Petrol,145.0,60.1,1.0,12020
 Kuga,2015,Manual,67709,Diesel,145.0,54.3,2.0,11495
 Focus,2017,Semi-Auto,10106,Petrol,145.0,51.4,1.0,12795
 Fiesta,2018,Manual,6128,Petrol,145.0,65.7,1.0,12395
 Focus,2016,Manual,9750,Petrol,20.0,60.1,1.0,9495
 Kuga,2013,Semi-Auto,50000,Diesel,200.0,45.6,2.0,10495
 B-MAX,2016,Semi-Auto,13144,Petrol,160.0,44.1,1.6,9350
 Edge,2017,Semi-Auto,42100,Diesel,150.0,47.9,2.0,19695
 Kuga,2016,Automatic,24300,Petrol,235.0,38.2,1.5,15975
 Focus,2018,Automatic,15751,Diesel,145.0,67.3,1.5,15475
 Galaxy,2017,Manual,34206,Diesel,125.0,56.5,2.0,18490
 EcoSport,2017,Semi-Auto,62152,Petrol,160.0,44.8,1.5,9300
 Grand C-MAX,2017,Manual,22648,Petrol,30.0,54.3,1.0,11400
 Focus,2017,Manual,17753,Petrol,20.0,60.1,1.0,10000
 Fiesta,2015,Manual,20690,Petrol,0.0,65.7,1.0,7900
 Mondeo,2015,Manual,29980,Diesel,0.0,78.5,1.5,10700
 Kuga,2017,Manual,18487,Diesel,125.0,60.1,2.0,16400
 B-MAX,2017,Manual,29679,Petrol,150.0,55.4,1.0,9500
 Focus,2017,Manual,31767,Petrol,145.0,60.1,1.0,10340
 Focus,2017,Manual,24035,Petrol,150.0,60.1,1.0,10975
 Fiesta,2018,Manual,14100,Petrol,150.0,65.7,1.0,10475
 Puma,2020,Manual,3000,Petrol,145.0,50.4,1.0,22975
 Fiesta,2019,Manual,6752,Petrol,145.0,55.4,1.1,11975
 Kuga,2017,Manual,33800,Diesel,145.0,54.3,2.0,17475
 Focus,2017,Manual,24550,Diesel,20.0,67.3,2.0,17475
 Fiesta,2017,Manual,20160,Petrol,145.0,65.7,1.0,11475
 Focus,2019,Manual,6200,Petrol,145.0,49.6,1.0,18975
 Fiesta,2016,Semi-Auto,20761,Petrol,30.0,57.7,1.0,9475
 Focus,2016,Manual,64918,Diesel,0.0,74.3,1.5,7700
 Kuga,2017,Semi-Auto,17776,Diesel,145.0,58.9,1.5,15590
 Ka+,2018,Manual,30495,Petrol,145.0,57.7,1.2,7695
 Fiesta,2017,Manual,21473,Petrol,145.0,65.7,1.0,10995
 Focus,2018,Manual,10908,Petrol,145.0,60.1,1.0,12695
 Fiesta,2017,Semi-Auto,42340,Petrol,145.0,54.3,1.0,10750
 Kuga,2017,Manual,25370,Diesel,145.0,60.1,2.0,16050
 Fiesta,2017,Manual,52530,Petrol,0.0,65.7,1.0,7290
 Fiesta,2013,Manual,45740,Petrol,30.0,54.3,1.2,5490
 Fiesta,2018,Manual,28750,Petrol,145.0,65.7,1.0,10100
 Fiesta,2018,Manual,31789,Petrol,150.0,65.7,1.0,9860
 Fiesta,2018,Manual,26950,Petrol,145.0,56.5,1.0,11580
 Fiesta,2018,Manual,24456,Petrol,145.0,65.7,1.0,9440
 Fiesta,2016,Manual,15504,Petrol,0.0,65.7,1.0,8600
 Focus,2017,Manual,40412,Diesel,145.0,74.3,1.5,10460
 Focus,2018,Manual,15010,Diesel,145.0,74.3,1.5,13195
 Fiesta,2017,Semi-Auto,16285,Petrol,0.0,57.7,1.0,10195
 Fiesta,2018,Manual,26900,Diesel,145.0,88.3,1.5,12995
 B-MAX,2015,Manual,40981,Petrol,30.0,55.4,1.0,7295
 Fiesta,2018,Manual,7675,Petrol,145.0,55.4,1.0,16495
 Fiesta,2018,Manual,11172,Petrol,145.0,58.9,1.0,13695
 Focus,2019,Manual,11994,Petrol,145.0,60.1,1.0,18995
 Kuga,2019,Manual,17522,Diesel,145.0,47.9,2.0,19995
 Fiesta,2018,Manual,25257,Petrol,145.0,65.7,1.0,11995
 Kuga,2017,Manual,20409,Petrol,145.0,45.6,1.5,14795
 EcoSport,2017,Manual,13383,Petrol,145.0,52.3,1.0,10795
 Fiesta,2017,Manual,21783,Petrol,150.0,54.3,1.2,8295
 Mondeo,2019,Manual,9754,Diesel,150.0,65.7,2.0,12625
 Focus,2018,Manual,33019,Diesel,145.0,74.3,1.5,12995
 Focus,2017,Manual,12260,Petrol,145.0,60.1,1.0,11795
 Fiesta,2018,Manual,15835,Petrol,150.0,64.2,1.1,9495
 Fiesta,2018,Manual,4651,Petrol,145.0,64.2,1.1,9995
 Fiesta,2019,Manual,24022,Diesel,145.0,58.9,1.5,13995
 Fiesta,2018,Manual,13510,Diesel,145.0,60.1,1.5,12995
 Fiesta,2018,Manual,10928,Petrol,145.0,58.9,1.0,13195
 Kuga,2017,Manual,28978,Diesel,145.0,60.1,2.0,13995
 Focus,2018,Manual,12446,Petrol,145.0,41.5,2.0,18495
 Focus,2017,Semi-Auto,31648,Diesel,145.0,74.3,1.5,11195
 Mondeo,2019,Semi-Auto,3606,Diesel,145.0,47.1,2.0,24195
 Focus,2019,Manual,5257,Petrol,145.0,58.9,1.0,15595
 EcoSport,2018,Manual,10038,Petrol,145.0,52.3,1.0,14695
 EcoSport,2018,Semi-Auto,14902,Petrol,145.0,45.6,1.0,14995
 Focus,2019,Manual,5000,Petrol,145.0,34.5,2.3,27975
 Fiesta,2014,Manual,53250,Petrol,30.0,54.3,1.2,5960
 Grand C-MAX,2017,Manual,27800,Diesel,30.0,64.2,1.5,9990
 Fiesta,2017,Manual,20160,Petrol,150.0,65.7,1.0,11975
 Focus,2017,Manual,24550,Diesel,20.0,67.3,2.0,17475
 Focus,2019,Manual,6200,Petrol,145.0,49.6,1.0,18975
 Fiesta,2016,Semi-Auto,20761,Petrol,30.0,57.7,1.0,9475
 Fiesta,2018,Manual,25940,Petrol,150.0,56.5,1.0,9627
 Focus,2015,Manual,66990,Diesel,0.0,74.3,1.5,7810
 Fiesta,2017,Manual,11720,Petrol,145.0,65.7,1.0,10000
 Fiesta,2019,Manual,6752,Petrol,145.0,55.4,1.1,12475
 Ka+,2019,Manual,4500,Petrol,145.0,47.9,1.2,10975
 Fiesta,2018,Manual,6405,Petrol,145.0,61.4,1.0,13475
 Kuga,2016,Automatic,24300,Petrol,235.0,38.2,1.5,15975
 Focus,2018,Automatic,15751,Diesel,145.0,67.3,1.5,15475
 Puma,2020,Manual,3000,Petrol,145.0,50.4,1.0,22975
 Fiesta,2018,Manual,19280,Petrol,145.0,56.5,1.0,11450
 Fiesta,2013,Manual,26793,Petrol,30.0,54.3,1.2,5990
 C-MAX,2016,Automatic,22910,Diesel,20.0,64.2,1.5,9077
 Fiesta,2013,Manual,17490,Diesel,0.0,78.5,1.6,7568
 Focus,2019,Manual,6065,Petrol,145.0,60.1,1.0,16295
 Kuga,2016,Manual,28419,Diesel,125.0,60.1,2.0,10995
 Focus,2015,Manual,39394,Petrol,20.0,60.1,1.0,8695
 Kuga,2018,Manual,19211,Diesel,145.0,64.2,1.5,16795
 Fiesta,2017,Manual,24195,Petrol,150.0,64.2,1.1,8995
 Kuga,2017,Manual,14565,Diesel,150.0,64.2,1.5,15495
 Fiesta,2019,Manual,5903,Petrol,150.0,55.4,1.0,15695
 Fiesta,2017,Manual,33105,Petrol,150.0,65.7,1.0,9795
 Fiesta,2016,Manual,55132,Petrol,0.0,65.7,1.0,7995
 Kuga,2018,Manual,22770,Petrol,150.0,45.6,1.5,16995
 EcoSport,2018,Manual,9000,Petrol,145.0,54.3,1.0,13225
 Fiesta,2016,Manual,42300,Petrol,0.0,65.7,1.0,7000
 Fiesta,2019,Manual,12201,Petrol,145.0,56.5,1.0,12000
 Fiesta,2018,Manual,25000,Petrol,145.0,65.7,1.0,10900
 EcoSport,2017,Manual,45126,Diesel,150.0,60.1,1.0,14725
 Kuga,2017,Manual,41600,Diesel,150.0,60.1,2.0,12735
 Fiesta,2018,Manual,10573,Petrol,150.0,65.7,1.0,12375
 S-MAX,2016,Manual,29246,Diesel,125.0,56.5,2.0,15800
 Fiesta,2016,Manual,16501,Petrol,20.0,62.8,1.0,9700
 Fiesta,2019,Manual,4372,Petrol,150.0,56.5,1.0,14500
 Kuga,2018,Manual,12660,Diesel,145.0,54.3,1.5,17995
 Focus,2018,Manual,22279,Petrol,145.0,57.7,1.0,13495
 EcoSport,2019,Manual,18233,Petrol,145.0,53.3,1.0,15295
 Fiesta,2018,Manual,8575,Petrol,145.0,56.5,1.0,12795
 Fiesta,2014,Manual,9873,Petrol,30.0,54.3,1.2,7995
 Focus,2017,Manual,11432,Petrol,145.0,41.5,2.0,17995
 Focus,2017,Manual,21232,Petrol,145.0,41.5,2.0,17295
 Kuga,2017,Manual,40526,Diesel,125.0,60.1,2.0,14995
 Focus,2017,Manual,21128,Petrol,145.0,61.4,1.0,10895
 Fiesta,2018,Manual,16895,Petrol,145.0,40.3,1.5,16895
 Focus,2017,Manual,25739,Petrol,145.0,41.5,2.0,17495
 Focus,2020,Manual,6102,Petrol,145.0,60.1,1.0,23995
 EcoSport,2017,Manual,12266,Petrol,125.0,52.3,1.0,10995
 Fiesta,2017,Manual,25533,Petrol,145.0,65.7,1.0,9495
 Fiesta,2018,Manual,16053,Petrol,145.0,49.6,1.0,12995
 Focus,2017,Manual,25000,Petrol,145.0,61.4,1.0,10795
 Focus,2019,Manual,18800,Petrol,145.0,58.9,1.0,15695
 Fiesta,2016,Manual,22969,Petrol,0.0,65.7,1.0,8495
 Focus,2018,Manual,19036,Petrol,145.0,60.1,1.0,11995
 Fiesta,2017,Manual,33691,Diesel,145.0,88.3,1.5,9495
 Fiesta,2018,Manual,15202,Petrol,145.0,64.2,1.1,9995
 Focus,2018,Manual,9321,Petrol,145.0,57.7,1.0,14495
 Focus,2018,Manual,16246,Petrol,145.0,61.4,1.0,11995
 Fiesta,2014,Manual,29840,Petrol,30.0,54.3,1.2,7695
 Fiesta,2018,Manual,14087,Petrol,145.0,65.7,1.0,11695
 Fiesta,2018,Manual,10419,Petrol,145.0,65.7,1.0,12795
 Kuga,2017,Manual,28056,Diesel,145.0,60.1,2.0,14495
 Focus,2015,Manual,83467,Petrol,20.0,61.4,1.0,6295
 Fiesta,2013,Manual,70296,Diesel,0.0,76.4,1.5,5295
 Focus,2019,Manual,9080,Petrol,145.0,49.6,1.0,17495
 Focus,2019,Manual,8720,Diesel,145.0,80.7,1.5,16995
 Fiesta,2019,Manual,13491,Petrol,145.0,58.9,1.0,16495
 Fiesta,2019,Manual,13576,Petrol,145.0,58.9,1.0,12495
 Fiesta,2019,Manual,9867,Petrol,145.0,58.9,1.0,15995
 Focus,2019,Manual,12700,Petrol,145.0,58.9,1.0,16995
 EcoSport,2019,Manual,13342,Petrol,145.0,51.4,1.0,17495
 Focus,2018,Manual,32176,Petrol,145.0,61.4,1.0,10195
 Focus,2018,Manual,13518,Petrol,145.0,57.7,1.0,13195
 Fiesta,2018,Manual,3105,Petrol,145.0,65.7,1.0,11295
 EcoSport,2017,Manual,38307,Petrol,150.0,53.3,1.0,11995
 Kuga,2017,Manual,26789,Diesel,150.0,60.1,2.0,16295
 Focus,2017,Manual,39684,Diesel,150.0,67.3,2.0,16995
 Fiesta,2018,Manual,20590,Petrol,150.0,65.7,1.0,10595
 Kuga,2017,Manual,41907,Diesel,150.0,60.1,2.0,13595
 Kuga,2017,Manual,25570,Diesel,150.0,60.1,2.0,14795
 Fiesta,2016,Manual,27267,Petrol,125.0,54.3,1.2,7995
 Fiesta,2014,Manual,69000,Petrol,150.0,47.9,1.6,7995
 Kuga,2018,Manual,16112,Diesel,150.0,39.2,2.0,19795
 Focus,2017,Manual,19948,Diesel,20.0,67.3,2.0,15795
 S-MAX,2019,Manual,5029,Diesel,145.0,54.3,2.0,28995
 Fiesta,2019,Manual,7166,Petrol,145.0,56.5,1.0,14995
 Focus,2019,Manual,9125,Petrol,145.0,34.5,2.3,27995
 Ka+,2019,Manual,11891,Petrol,145.0,47.9,1.2,9995
 Focus,2019,Manual,20287,Diesel,150.0,80.7,1.5,14100
 Fiesta,2019,Manual,7775,Petrol,150.0,40.3,1.5,17500
 EcoSport,2019,Manual,3052,Petrol,150.0,51.4,1.0,16500
 Kuga,2016,Manual,25617,Diesel,125.0,60.1,2.0,12800
 EcoSport,2015,Manual,33442,Petrol,160.0,44.8,1.5,8000
 Focus,2018,Manual,21931,Petrol,150.0,41.5,2.0,16900
 Ka+,2017,Manual,14635,Petrol,150.0,57.7,1.2,7500
 Kuga,2018,Manual,16134,Diesel,150.0,60.1,2.0,15400
 Fiesta,2017,Manual,7951,Petrol,150.0,47.9,1.6,13200
 B-MAX,2013,Manual,50000,Petrol,30.0,57.7,1.0,6150
 Fiesta,2018,Manual,10247,Petrol,145.0,64.2,1.1,9495
 Fiesta,2018,Manual,4430,Petrol,145.0,62.8,1.0,13795
 Fiesta,2018,Manual,6812,Petrol,145.0,65.7,1.0,11995
 Focus,2017,Manual,9616,Petrol,145.0,61.4,1.0,11795
 Fiesta,2015,Manual,12734,Petrol,125.0,54.3,1.2,8495
 Fiesta,2017,Manual,30324,Petrol,145.0,65.7,1.0,9995
 Focus,2018,Manual,22406,Petrol,145.0,57.7,1.0,13295
 Focus,2019,Manual,5452,Petrol,145.0,58.9,1.0,15995
 Focus,2017,Manual,13764,Petrol,145.0,60.1,1.0,11495
 Focus,2017,Manual,14716,Petrol,145.0,61.4,1.0,10595
 Focus,2018,Manual,12589,Petrol,145.0,41.5,2.0,18695
